"interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6NMH3","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6NMH3","0.105","0.0","0.587","0.171","0.0",,"0.0","0.725","0.211"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6EFF7","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6EFF7","0.188","0.0","0.584","0.285","0.0",,"0.0","0.737","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6PRD6","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6PRD6","0.0","0.0","0.685","0.211","0.0",,"0.0","0.74","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6RDR8","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6RDR8","0.0","0.0","0.677","0.147","0.0",,"0.0","0.741","0.136"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6C203","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6C203","0.236","0.0","0.587","0.171","0.0",,"0.0","0.747","0.15"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6SE25","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6SE25","0.047","0.0","0.678","0.244","0.0",,"0.0","0.747","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6QHD9","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6QHD9","0.184","0.0","0.0","0.717","0.0",,"0.0","0.759","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6ISE0","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6ISE0","0.0","0.0","0.685","0.202","0.0",,"0.0","0.767","0.15"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6ATM0","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6ATM0","0.0","0.0","0.183","0.71","0.0",,"0.0","0.777","0.137"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6PQT6","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6PQT6","0.0","0.0","0.175","0.737","0.0",,"0.0","0.798","0.147"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B5Y4C6","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B5Y4C6","0.298","0.0","0.0","0.736","0.0",,"0.0","0.809","0.057"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6C8B1","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6C8B1","0.291","0.0","0.0","0.738","0.0",,"0.0","0.818","0.1"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6EGP1","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6EGP1","0.186","0.0","0.583","0.648","0.0",,"0.0","0.87","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6QDW0","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6QDW0","0.048","0.0","0.518","0.715","0.0",,"0.0","0.872","0.14"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B5YUX9","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B5YUX9","0.0","0.0","0.605","0.691","0.0",,"0.0","0.879","0.091"
"pp","4565.A0A077RR99 (pp) 4565.A0A077RXT0","false","pp","4565.A0A077RR99 (pp) 4565.A0A077RXT0","0.0","0.0","0.573","0.733","0.0",,"0.0","0.895","0.154"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6EQ97","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6EQ97","0.0","0.0","0.573","0.733","0.0",,"0.0","0.895","0.154"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6HSX0","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6HSX0","0.0","0.0","0.651","0.719","0.0",,"0.0","0.909","0.153"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6HZ44","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6HZ44","0.339","0.0","0.587","0.71","0.0",,"0.0","0.914","0.048"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6SGT2","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6SGT2","0.219","0.0","0.665","0.721","0.0",,"0.0","0.922","0.061"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6JDJ1","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6JDJ1","0.281","0.0","0.665","0.712","0.0",,"0.0","0.925","0.054"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6LGK5","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6LGK5","0.28","0.0","0.665","0.728","0.0",,"0.0","0.928","0.0"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6GVD4","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6GVD4","0.0","0.0","0.688","0.725","0.0",,"0.0","0.931","0.264"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6RKD8","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6RKD8","0.0","0.0","0.686","0.748","0.0",,"0.0","0.933","0.232"
"pp","4565.A0A077RR99 (pp) 4565.A0A3B6QHC8","false","pp","4565.A0A077RR99 (pp) 4565.A0A3B6QHC8","0.0","0.0","0.686","0.765","0.0",,"0.0","0.936","0.208"
"pp","4565.A0A077RSG4 (pp) 4565.A0A3B6C4J6","false","pp","4565.A0A077RSG4 (pp) 4565.A0A3B6C4J6","0.263","0.0","0.0","0.074","0.0",,"0.0","0.421","0.22"
"pp","4565.A0A077RSG4 (pp) 4565.A0A3B5Z1Q4","false","pp","4565.A0A077RSG4 (pp) 4565.A0A3B5Z1Q4","0.088","0.0","0.458","0.0","0.0",,"0.0","0.484","0.0"
"pp","4565.A0A077RSG4 (pp) 4565.A0A3B6ITF9","false","pp","4565.A0A077RSG4 (pp) 4565.A0A3B6ITF9","0.088","0.0","0.458","0.0","0.0",,"0.0","0.484","0.0"
"pp","4565.A0A077RSG4 (pp) 4565.A0A3B5XZZ9","false","pp","4565.A0A077RSG4 (pp) 4565.A0A3B5XZZ9","0.088","0.0","0.458","0.0","0.0",,"0.0","0.484","0.0"
"pp","4565.A0A077RSG4 (pp) 4565.A0A3B6C279","false","pp","4565.A0A077RSG4 (pp) 4565.A0A3B6C279","0.088","0.0","0.458","0.0","0.0",,"0.0","0.484","0.0"
"pp","4565.A0A077RSG4 (pp) 4565.A0A3B6QJE5","false","pp","4565.A0A077RSG4 (pp) 4565.A0A3B6QJE5","0.088","0.0","0.458","0.0","0.0",,"0.0","0.484","0.0"
"pp","4565.A0A077RSG4 (pp) 4565.A0A3B6DNE5","false","pp","4565.A0A077RSG4 (pp) 4565.A0A3B6DNE5","0.0","0.0","0.535","0.078","0.0",,"0.0","0.568","0.074"
"pp","4565.A0A077RSG4 (pp) 4565.A0A3B6RHE9","false","pp","4565.A0A077RSG4 (pp) 4565.A0A3B6RHE9","0.0","0.0","0.0","0.725","0.0",,"0.0","0.725","0.0"
"pp","4565.A0A077RSG4 (pp) 4565.A0A3B6SGE8","false","pp","4565.A0A077RSG4 (pp) 4565.A0A3B6SGE8","0.0","0.0","0.0","0.725","0.0",,"0.0","0.725","0.0"
"pp","4565.A0A077RSG4 (pp) 4565.A0A3B6B1A9","false","pp","4565.A0A077RSG4 (pp) 4565.A0A3B6B1A9","0.0","0.0","0.0","0.725","0.0",,"0.0","0.725","0.0"
"pp","4565.A0A077RSG4 (pp) 4565.A0A3B6MLJ6","false","pp","4565.A0A077RSG4 (pp) 4565.A0A3B6MLJ6","0.065","0.0","0.516","0.74","0.0",,"0.0","0.894","0.211"
"pp","4565.A0A077RTR4 (pp) 4565.A0A3B6I116","false","pp","4565.A0A077RTR4 (pp) 4565.A0A3B6I116","0.0","0.0","0.473","0.075","0.0",,"0.0","0.491","0.0"
"pp","4565.A0A077RTR4 (pp) 4565.A0A3B6MK47","false","pp","4565.A0A077RTR4 (pp) 4565.A0A3B6MK47","0.0","0.0","0.473","0.0","0.0",,"0.0","0.504","0.099"
"pp","4565.A0A077RTR4 (pp) 4565.A0A3B6HYT3","false","pp","4565.A0A077RTR4 (pp) 4565.A0A3B6HYT3","0.0","0.0","0.506","0.0","0.0",,"0.0","0.508","0.046"
"pp","4565.A0A077RTR4 (pp) 4565.A0A3B6RDA4","false","pp","4565.A0A077RTR4 (pp) 4565.A0A3B6RDA4","0.0","0.0","0.467","0.121","0.0",,"0.0","0.511","0.0"
"pp","4565.A0A077RTR4 (pp) 4565.A0A3B6IST1","false","pp","4565.A0A077RTR4 (pp) 4565.A0A3B6IST1","0.0","0.0","0.515","0.0","0.0",,"0.0","0.519","0.05"
"pp","4565.A0A077RTR4 (pp) 4565.A0A3B6SR22","false","pp","4565.A0A077RTR4 (pp) 4565.A0A3B6SR22","0.0","0.0","0.467","0.144","0.0",,"0.0","0.524","0.0"
"pp","4565.A0A077RTR4 (pp) 4565.A0A3B6EKJ0","false","pp","4565.A0A077RTR4 (pp) 4565.A0A3B6EKJ0","0.0","0.0","0.516","0.074","0.0",,"0.0","0.532","0.0"
"pp","4565.A0A077RTR4 (pp) 4565.A0A1D6CXT4","false","pp","4565.A0A077RTR4 (pp) 4565.A0A1D6CXT4","0.0","0.0","0.516","0.075","0.0",,"0.0","0.533","0.0"
"pp","4565.A0A077RTR4 (pp) 4565.A0A3B6QMP0","false","pp","4565.A0A077RTR4 (pp) 4565.A0A3B6QMP0","0.0","0.0","0.517","0.074","0.0",,"0.0","0.533","0.0"
"pp","4565.A0A077RTR4 (pp) 4565.A0A3B6H073","false","pp","4565.A0A077RTR4 (pp) 4565.A0A3B6H073","0.0","0.094","0.504","0.0","0.0",,"0.0","0.537","0.053"
"pp","4565.A0A077RTR4 (pp) 4565.A0A3B6JGH0","false","pp","4565.A0A077RTR4 (pp) 4565.A0A3B6JGH0","0.104","0.0","0.461","0.082","0.0",,"0.0","0.546","0.097"
"pp","4565.A0A077RTR4 (pp) 4565.A0A3B6ITF1","false","pp","4565.A0A077RTR4 (pp) 4565.A0A3B6ITF1","0.0","0.0","0.515","0.066","0.0",,"0.0","0.547","0.082"
"pp","4565.A0A077RTR4 (pp) 4565.A0A3B6CAM2","false","pp","4565.A0A077RTR4 (pp) 4565.A0A3B6CAM2","0.0","0.0","0.515","0.091","0.0",,"0.0","0.549","0.06"
"pp","4565.A0A077RTR4 (pp) 4565.A0A3B6QHC8","false","pp","4565.A0A077RTR4 (pp) 4565.A0A3B6QHC8","0.0","0.0","0.587","0.106","0.0",,"0.0","0.614","0.0"
"pp","4565.A0A077RTR4 (pp) 4565.A0A3B6REY7","false","pp","4565.A0A077RTR4 (pp) 4565.A0A3B6REY7","0.066","0.0","0.591","0.092","0.0",,"0.0","0.623","0.043"
"pp","4565.A0A077RTR4 (pp) 4565.A0A3B6KGV2","false","pp","4565.A0A077RTR4 (pp) 4565.A0A3B6KGV2","0.063","0.0","0.573","0.0","0.0",,"0.0","0.624","0.136"
"pp","4565.A0A077RTR4 (pp) 4565.B2ZGL3","false","pp","4565.A0A077RTR4 (pp) 4565.B2ZGL3","0.31","0.0","0.461","0.131","0.0",,"0.0","0.683","0.137"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6TQ89","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6TQ89","0.085","0.0","0.364","0.0","0.0",,"0.0","0.409","0.067"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6GZF0","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6GZF0","0.0","0.0","0.0","0.0","0.0",,"0.0","0.424","0.424"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6QHV5","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6QHV5","0.0","0.0","0.396","0.074","0.0",,"0.0","0.431","0.066"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6TTY5","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6TTY5","0.0","0.0","0.408","0.0","0.0",,"0.0","0.443","0.098"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6PLB3","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6PLB3","0.0","0.0","0.408","0.0","0.0",,"0.0","0.443","0.098"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6JCB4","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6JCB4","0.0","0.0","0.445","0.0","0.0",,"0.0","0.45","0.051"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6C9J6","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6C9J6","0.051","0.0","0.401","0.0","0.0",,"0.042","0.453","0.115"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6N022","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6N022","0.051","0.0","0.401","0.0","0.0",,"0.042","0.453","0.115"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6QMP0","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6QMP0","0.0","0.0","0.459","0.0","0.0",,"0.0","0.465","0.052"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6EKJ0","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6EKJ0","0.0","0.0","0.459","0.0","0.0",,"0.0","0.465","0.052"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B5Y3R9","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B5Y3R9","0.0","0.0","0.434","0.0","0.0",,"0.0","0.49","0.136"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6RCF2","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6RCF2","0.0","0.0","0.434","0.0","0.0",,"0.0","0.49","0.136"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6DAI0","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6DAI0","0.11","0.0","0.281","0.0","0.0",,"0.151","0.494","0.18"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6LS11","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6LS11","0.11","0.0","0.281","0.0","0.0",,"0.151","0.494","0.18"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6C0C2","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6C0C2","0.0","0.0","0.433","0.0","0.0",,"0.0","0.496","0.149"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6IW38","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6IW38","0.0","0.0","0.447","0.0","0.0",,"0.0","0.501","0.136"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6MLJ6","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6MLJ6","0.0","0.0","0.364","0.226","0.0",,"0.0","0.506","0.078"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6SDZ6","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6SDZ6","0.052","0.0","0.473","0.0","0.0",,"0.0","0.507","0.093"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6AVP0","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6AVP0","0.052","0.0","0.473","0.0","0.0",,"0.0","0.507","0.093"
"pp","4565.A0A077RW07 (pp) 4565.W5C5L5","false","pp","4565.A0A077RW07 (pp) 4565.W5C5L5","0.189","0.0","0.304","0.0","0.0",,"0.0","0.513","0.207"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6SFG1","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6SFG1","0.189","0.0","0.304","0.0","0.0",,"0.0","0.513","0.207"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B5ZTV6","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B5ZTV6","0.182","0.0","0.43","0.0","0.0",,"0.0","0.517","0.049"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6EPU7","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6EPU7","0.182","0.0","0.43","0.0","0.0",,"0.0","0.517","0.049"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6QHA7","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6QHA7","0.182","0.0","0.43","0.0","0.0",,"0.0","0.517","0.049"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6JRI8","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6JRI8","0.182","0.0","0.43","0.0","0.0",,"0.0","0.517","0.049"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6TDT1","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6TDT1","0.182","0.0","0.43","0.0","0.0",,"0.0","0.517","0.049"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6KKJ7","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6KKJ7","0.182","0.0","0.43","0.0","0.0",,"0.0","0.517","0.049"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6DNN9","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6DNN9","0.182","0.0","0.43","0.0","0.0",,"0.0","0.517","0.049"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6N0G9","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6N0G9","0.182","0.0","0.43","0.0","0.0",,"0.0","0.517","0.049"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6KE76","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6KE76","0.0","0.0","0.468","0.0","0.0",,"0.0","0.527","0.149"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6ITF9","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6ITF9","0.127","0.0","0.43","0.108","0.0",,"0.0","0.54","0.087"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B5XZZ9","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B5XZZ9","0.127","0.0","0.43","0.108","0.0",,"0.0","0.54","0.087"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B5Z1Q4","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B5Z1Q4","0.127","0.0","0.43","0.108","0.0",,"0.0","0.54","0.087"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6QJE5","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6QJE5","0.127","0.0","0.43","0.108","0.0",,"0.0","0.54","0.087"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6C279","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6C279","0.127","0.0","0.43","0.108","0.0",,"0.0","0.54","0.087"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6GM79","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6GM79","0.115","0.0","0.516","0.0","0.0",,"0.0","0.553","0.0"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6H0N6","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6H0N6","0.108","0.0","0.468","0.0","0.0",,"0.0","0.554","0.136"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6EPQ6","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6EPQ6","0.0","0.0","0.554","0.0","0.0",,"0.0","0.561","0.058"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6QD30","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6QD30","0.0","0.0","0.515","0.0","0.0",,"0.0","0.569","0.149"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6SNW5","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6SNW5","0.0","0.0","0.516","0.0","0.0",,"0.149","0.57","0.0"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6QM15","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6QM15","0.0","0.0","0.494","0.0","0.0",,"0.154","0.572","0.081"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B5ZMQ7","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B5ZMQ7","0.0","0.0","0.0","0.597","0.0",,"0.0","0.61","0.072"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6B5W2","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6B5W2","0.0","0.0","0.501","0.0","0.0",,"0.154","0.63","0.195"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6ASE9","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6ASE9","0.06","0.0","0.516","0.0","0.0",,"0.144","0.652","0.213"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6RP45","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6RP45","0.066","0.0","0.674","0.0","0.0",,"0.0","0.682","0.0"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6MQ30","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6MQ30","0.066","0.0","0.674","0.0","0.0",,"0.0","0.682","0.0"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6QH83","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6QH83","0.066","0.0","0.674","0.0","0.0",,"0.0","0.682","0.0"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6CEC5","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6CEC5","0.066","0.0","0.674","0.0","0.0",,"0.0","0.682","0.0"
"pp","4565.A0A077RW07 (pp) 4565.W5C1H4","false","pp","4565.A0A077RW07 (pp) 4565.W5C1H4","0.0","0.0","0.654","0.108","0.0",,"0.0","0.695","0.094"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6TW84","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6TW84","0.066","0.0","0.66","0.0","0.0",,"0.0","0.709","0.158"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6MK61","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6MK61","0.342","0.0","0.491","0.0","0.0",,"0.153","0.736","0.181"
"pp","4565.A0A077RW07 (pp) 4565.P09195","false","pp","4565.A0A077RW07 (pp) 4565.P09195","0.045","0.0","0.71","0.0","0.0",,"0.0","0.744","0.151"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6EEE0","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6EEE0","0.0","0.0","0.646","0.197","0.0",,"0.0","0.752","0.2"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6MQW0","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6MQW0","0.0","0.0","0.747","0.0","0.0",,"0.0","0.773","0.14"
"pp","4565.A0A077RW07 (pp) 4565.B2LXU4","false","pp","4565.A0A077RW07 (pp) 4565.B2LXU4","0.339","0.0","0.505","0.144","0.0",,"0.152","0.775","0.199"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6NM73","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6NM73","0.0","0.0","0.747","0.0","0.0",,"0.0","0.775","0.149"
"pp","4565.A0A077RW07 (pp) 4565.A0A096UND4","false","pp","4565.A0A077RW07 (pp) 4565.A0A096UND4","0.119","0.0","0.741","0.0","0.0",,"0.0","0.785","0.136"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6SG99","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6SG99","0.119","0.0","0.741","0.0","0.0",,"0.0","0.785","0.136"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6H2R9","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6H2R9","0.119","0.0","0.741","0.0","0.0",,"0.0","0.785","0.136"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6IXB3","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6IXB3","0.119","0.0","0.741","0.0","0.0",,"0.0","0.785","0.136"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6MZI6","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6MZI6","0.616","0.0","0.287","0.0","0.0",,"0.155","0.788","0.194"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6JEI7","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6JEI7","0.616","0.0","0.287","0.0","0.0",,"0.155","0.788","0.194"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6QJQ0","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6QJQ0","0.0","0.0","0.745","0.0","0.0",,"0.144","0.796","0.141"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6CCY3","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6CCY3","0.0","0.0","0.745","0.0","0.0",,"0.144","0.796","0.141"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6KDC1","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6KDC1","0.064","0.0","0.749","0.138","0.0",,"0.0","0.816","0.202"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B5Y7Y1","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B5Y7Y1","0.098","0.0","0.747","0.0","0.0",,"0.152","0.82","0.181"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B5ZN99","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B5ZN99","0.1","0.0","0.749","0.0","0.0",,"0.155","0.826","0.2"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6PQN7","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6PQN7","0.0","0.0","0.752","0.0","0.0",,"0.167","0.828","0.238"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6IMN5","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6IMN5","0.065","0.0","0.752","0.0","0.0",,"0.168","0.833","0.238"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6B3H8","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6B3H8","0.06","0.0","0.561","0.631","0.0",,"0.0","0.85","0.136"
"pp","4565.A0A077RW07 (pp) 4565.A4PBN5","false","pp","4565.A0A077RW07 (pp) 4565.A4PBN5","0.06","0.0","0.561","0.631","0.0",,"0.0","0.85","0.136"
"pp","4565.A0A077RW07 (pp) 4565.A0A3B6MQX3","false","pp","4565.A0A077RW07 (pp) 4565.A0A3B6MQX3","0.264","0.0","0.746","0.119","0.0",,"0.144","0.857","0.146"
"pp","4565.A0A077RWI8 (pp) 4565.A0A3B6KE76","false","pp","4565.A0A077RWI8 (pp) 4565.A0A3B6KE76","0.0","0.0","0.1","0.169","0.0",,"0.0","0.404","0.268"
"pp","4565.A0A077RWI8 (pp) 4565.A0A3B6SF24","false","pp","4565.A0A077RWI8 (pp) 4565.A0A3B6SF24","0.0","0.0","0.0","0.0","0.0",,"0.0","0.408","0.408"
"pp","4565.A0A077RWI8 (pp) 4565.A0A3B6LI12","false","pp","4565.A0A077RWI8 (pp) 4565.A0A3B6LI12","0.042","0.0","0.0","0.0","0.0",,"0.0","0.417","0.417"
"pp","4565.A0A077RWI8 (pp) 4565.A0A3B6AUW8","false","pp","4565.A0A077RWI8 (pp) 4565.A0A3B6AUW8","0.0","0.0","0.0","0.42","0.0",,"0.0","0.42","0.0"
"pp","4565.A0A077RWI8 (pp) 4565.A0A3B5ZMQ7","false","pp","4565.A0A077RWI8 (pp) 4565.A0A3B5ZMQ7","0.0","0.0","0.0","0.153","0.0",,"0.0","0.421","0.345"
"pp","4565.A0A077RWI8 (pp) 4565.A0A3B5ZNX4","false","pp","4565.A0A077RWI8 (pp) 4565.A0A3B5ZNX4","0.049","0.0","0.0","0.42","0.0",,"0.0","0.424","0.0"
"pp","4565.A0A077RWI8 (pp) 4565.A0A3B6I1A3","false","pp","4565.A0A077RWI8 (pp) 4565.A0A3B6I1A3","0.0","0.0","0.354","0.144","0.0",,"0.0","0.424","0.043"
"pp","4565.A0A077RWI8 (pp) 4565.A0A3B6MLJ6","false","pp","4565.A0A077RWI8 (pp) 4565.A0A3B6MLJ6","0.0","0.0","0.0","0.206","0.0",,"0.0","0.425","0.306"
